classification	action	path
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/index.js
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/iso.cjs
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/iso.d.cts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/iso.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/iso.js
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/parse.cjs
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/parse.d.cts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/parse.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/parse.js
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/schemas.cjs
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/schemas.d.cts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/schemas.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	apps/console/node_modules/zod/v4/mini/schemas.js
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/package.json
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/postcss.config.mjs
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/(admin)/dashboard/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/(admin)/gateway/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/(admin)/historical/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/(admin)/layout.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/(admin)/market-data/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/(admin)/mt5/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/(admin)/system/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/api/auth/callback/route.ts
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/api/auth/logout/route.ts
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/globals.css
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/layout.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/login/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/app/page.tsx
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/lib/admin-auth.ts
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/src/middleware.ts
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/tsconfig.json
INTENTIONAL(moved to separate AVL-FX console repo)	COMMIT_DELETION	apps/console/vercel.json
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/.vercel-deploy-trigger
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/components.json
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/eslint.config.mjs
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/next.config.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/package.json
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/postcss.config.mjs
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/public/ea/AVL_FX_Bridge.ex5
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/public/file.svg
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/public/globe.svg
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/public/next.svg
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/public/vercel.svg
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/public/window.svg
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/(auth)/callback/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/(auth)/forgot-password/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/(auth)/layout.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/(auth)/login/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/(auth)/signup/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/(auth)/verify-email/page.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/ai/page.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/agent-pipeline/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/analysis/full/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/analyze/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/autonomous-order/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/brain/decision/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/brain/migrate/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/brain/scan/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/brain/snapshot/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/brain/validate/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/chat/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/embeddings/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/embeddings/similar-trades/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/knowledge/init/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/knowledge/setup/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/knowledge/upload/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/realtime-session/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/strategy/build/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/strategy/chat/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/strategy/preview-backtest/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/ai/trade-scanner/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/backtest/job/[id]/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/backtest/run/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/contact/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/cron/cot-fetch/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/cron/evaluate-strategies/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/datafeed/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/economic-calendar/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/live/connection/account/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/live/connection/bars/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/live/connection/status/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/live/connection/ticks/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/live/connections/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/live/positions/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/live/strategies/[id]/runtime/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market-data/gaps/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market-data/health/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market-data/history-sync/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market-data/status/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market/cot/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market/economic-events/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market/external/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market/intelligence/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market/news/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/market/web-search/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/mt5/bars/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/mt5/bars/simple/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/mt5/history/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/mt5/indicators/[symbol]/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/mt5/live/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/mt5/positions/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/mt5/tick/[symbol]/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/news/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/analyze/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/backtest/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/chat/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/improve/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/interpret/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/monte-carlo/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/optimize/[jobId]/apply/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/optimize/[jobId]/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/optimize/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/versions/[version]/restore/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/versions/[version]/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/versions/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/walk-forward/[jobId]/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/[id]/walk-forward/route.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/api/strategies/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/stripe/checkout/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/stripe/portal/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/stripe/webhook/route.ts
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/api/user/mt5-setup/route.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/calendar/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/chart/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/ea/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/favicon.ico
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/globals.css
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/history/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/layout.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/legal/contact/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/legal/layout.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/legal/privacy/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/legal/terms/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/legal/tokushoho/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/logs/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/market-data/page.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/markets/page.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/mt5/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/news/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/positions/page.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/pricing/page.tsx
INTENTIONAL(flattened to root; root copy MISSING)	COMMIT_DELETION	apps/trading-view/src/app/pricing/success/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/app/settings/page.tsx
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/app/watchlist/page.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/application/stores/aiOSStore.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/application/stores/analysisStore.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/application/stores/connectionStore.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/application/stores/indicatorStore.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/application/stores/marketStore.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/application/stores/priceStore.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/application/stores/settingsStore.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/badge.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/button.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/card.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/input.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/label.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/scroll-area.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/separator.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/sonner.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/switch.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/tabs.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/components/ui/tooltip.tsx
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/entities/Bar.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/entities/Instrument.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/live-trading/__tests__/commandStateMachine.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/live-trading/__tests__/schemas.test.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/domain/live-trading/commandStateMachine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/live-trading/schemas.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/live-trading/types.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/repositories/IEconomicCalendarRepository.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/repositories/IPriceRepository.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/trading/MarketSnapshot.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/domain/usecases/GetBarsUseCase.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/ai/knowledge/trading-knowledge.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/infrastructure/ai/market-context.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/ai/openai-client.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/candlestickPatterns.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/chartPatterns.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/correlationEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/indicatorEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/marketEnvironment.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/marketStructure.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/supportResistance.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/analysis/types.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/AccountSimulator.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/BacktestAnalyzer.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/BacktestEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/BacktestReporter.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/BacktestService.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/ImprovementSchema.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/InterpretationEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/InterpretationSchema.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/MonteCarloEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/MonteCarloSchema.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/OptimizationEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/PositionManager.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/StrategyImprover.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/VersionComparator.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/VersionSchema.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/WalkForwardEngine.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/WalkForwardSchema.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/analyzer.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/backtest.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/backtest_service_pagination.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/datasync.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/evaluator.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/improver.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/indicators.test.ts
INTENTIONAL(flattened to root; root copy DIFFERS)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/integration.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/interpretation.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/montecarlo.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/optimization.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/phase5a.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/phase5c.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/phase5c_helpers.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/phase5d.test.ts
INTENTIONAL(flattened to root; root copy IDENTICAL)	COMMIT_DELETION	apps/trading-view/src/infrastructure/backtest/__tests__/phase5e.test.ts
